product_name,category,gender,details,description,MSRP
Subaru Impreza WRX 2013,4dr Hatchback,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,High-Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2013 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,High-Performance, Compact",36295
Subaru Impreza WRX 2013,Sedan,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact","Women Sedan Subaru Impreza WRX 2013 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact",37645
Subaru Impreza WRX 2013,Sedan,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact","Women Sedan Subaru Impreza WRX 2013 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact",34295
Subaru Impreza WRX 2013,Sedan,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact","Women Sedan Subaru Impreza WRX 2013 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact",25795
Subaru Impreza WRX 2013,4dr Hatchback,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2013 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact",29295
Subaru Impreza WRX 2013,Sedan,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact","Women Sedan Subaru Impreza WRX 2013 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact",28295
Subaru Impreza WRX 2013,4dr Hatchback,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2013 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact",25795
Subaru Impreza WRX 2014,4dr Hatchback,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact",28495
Subaru Impreza WRX 2014,4dr Hatchback,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact",29495
Subaru Impreza WRX 2014,Sedan,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact","Women Sedan Subaru Impreza WRX 2014 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact",34495
Subaru Impreza WRX 2014,Sedan,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact","Women Sedan Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact",25995
Subaru Impreza WRX 2014,4dr Hatchback,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,High-Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2014 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,High-Performance, Compact",36495
Subaru Impreza WRX 2014,4dr Hatchback,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact","Women 4dr Hatchback Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Hatchback,Performance, Compact",25995
Subaru Impreza WRX 2014,Sedan,Women,"premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact","Women Sedan Subaru Impreza WRX 2014 premium unleaded (required), 305.0 HP, MANUAL, all wheel drive, Factory Tuner,High-Performance, Compact",37845
Subaru Impreza WRX 2014,Sedan,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact","Women Sedan Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact",28495
Subaru Impreza WRX 2014,Sedan,Women,"premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact","Women Sedan Subaru Impreza WRX 2014 premium unleaded (required), 265.0 HP, MANUAL, all wheel drive, Performance, Compact",29495
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",21495
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",23295
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact",20995
Subaru Impreza 2015,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",20995
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",22795
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",19695
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact",18695
Subaru Impreza 2015,Sedan,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, , Compact","Women Sedan Subaru Impreza 2015 regular unleaded, 148.0 HP, MANUAL, all wheel drive, , Compact",18195
Subaru Impreza 2015,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",22295
Subaru Impreza 2015,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",21995
Subaru Impreza 2015,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2015 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",19195
Subaru Impreza 2016,Sedan,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, , Compact","Women Sedan Subaru Impreza 2016 regular unleaded, 148.0 HP, MANUAL, all wheel drive, , Compact",18295
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact",21095
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",22095
Subaru Impreza 2016,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",21095
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",21595
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",19795
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",23595
Subaru Impreza 2016,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",19295
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, MANUAL, all wheel drive, Hatchback, Compact",18795
Subaru Impreza 2016,Sedan,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact","Women Sedan Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, , Compact",22595
Subaru Impreza 2016,4dr Hatchback,Women,"regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2016 regular unleaded, 148.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",23095
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, MANUAL, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, MANUAL, all wheel drive, , Midsize",18395
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, MANUAL, all wheel drive, Hatchback, Compact",18895
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",21695
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize",21195
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",24595
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize",24095
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize",22795
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, MANUAL, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, MANUAL, all wheel drive, , Midsize",21995
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",19895
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, Hatchback, Compact",23295
Subaru Impreza 2017,Sedan,Women,"regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize","Women Sedan Subaru Impreza 2017 regular unleaded, 152.0 HP, AUTOMATIC, all wheel drive, , Midsize",19395
Subaru Impreza 2017,4dr Hatchback,Women,"regular unleaded, 152.0 HP, MANUAL, all wheel drive, Hatchback, Compact","Women 4dr Hatchback Subaru Impreza 2017 regular unleaded, 152.0 HP, MANUAL, all wheel drive, Hatchback, Compact",22495
Scion iM 2016,4dr Hatchback,Women,"regular unleaded, 137.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Scion iM 2016 regular unleaded, 137.0 HP, MANUAL, front wheel drive, Hatchback, Compact",18460
Scion iM 2016,4dr Hatchback,Women,"regular unleaded, 137.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Scion iM 2016 regular unleaded, 137.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",19200
Honda Insight 2012,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2012 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",23690
Honda Insight 2012,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2012 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",18500
Honda Insight 2012,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2012 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",20275
Honda Insight 2012,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2012 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",21965
Honda Insight 2013,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2013 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",22065
Honda Insight 2013,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2013 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",20375
Honda Insight 2013,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2013 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",23790
Honda Insight 2013,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2013 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",18600
Honda Insight 2014,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2014 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",22190
Honda Insight 2014,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2014 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",23915
Honda Insight 2014,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2014 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",18725
Honda Insight 2014,4dr Hatchback,Women,"regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact","Women 4dr Hatchback Honda Insight 2014 regular unleaded, 98.0 HP, AUTOMATIC, front wheel drive, Hatchback,Hybrid, Compact",20500
Acura Integra 1999,Sedan,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact","Women Sedan Acura Integra 1999 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact",2827
Acura Integra 1999,Sedan,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact","Women Sedan Acura Integra 1999 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact",3000
Acura Integra 1999,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 1999 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",2912
Acura Integra 1999,Sedan,Women,"regular unleaded, 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact","Women Sedan Acura Integra 1999 regular unleaded, 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact",3381
Acura Integra 1999,2dr Hatchback,Women,"regular unleaded, 170.0 HP, MANUAL, front wheel drive, Hatchback,Luxury,Performance, Compact","Women 2dr Hatchback Acura Integra 1999 regular unleaded, 170.0 HP, MANUAL, front wheel drive, Hatchback,Luxury,Performance, Compact",3355
Acura Integra 1999,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 1999 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",2799
Acura Integra 2000,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 2000 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",3130
Acura Integra 2000,Sedan,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact","Women Sedan Acura Integra 2000 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact",3012
Acura Integra 2000,Sedan,Women,"regular unleaded, 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact","Women Sedan Acura Integra 2000 regular unleaded, 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact",3622
Acura Integra 2000,2dr Hatchback,Women,"regular unleaded, 170.0 HP, MANUAL, front wheel drive, Hatchback,Luxury,Performance, Compact","Women 2dr Hatchback Acura Integra 2000 regular unleaded, 170.0 HP, MANUAL, front wheel drive, Hatchback,Luxury,Performance, Compact",3652
Acura Integra 2000,Sedan,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact","Women Sedan Acura Integra 2000 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Luxury, Compact",3222
Acura Integra 2000,2dr Hatchback,Women,"regular unleaded, 195.0 HP, MANUAL, front wheel drive, Hatchback,Factory Tuner,Luxury,Performance, Compact","Women 2dr Hatchback Acura Integra 2000 regular unleaded, 195.0 HP, MANUAL, front wheel drive, Hatchback,Factory Tuner,Luxury,Performance, Compact",7398
Acura Integra 2000,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 2000 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",3086
Acura Integra 2001,Sedan,Women,"premium unleaded (required), 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact","Women Sedan Acura Integra 2001 premium unleaded (required), 170.0 HP, MANUAL, front wheel drive, Luxury,Performance, Compact",22600
Acura Integra 2001,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 2001 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",21050
Acura Integra 2001,2dr Hatchback,Women,"regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 2001 regular unleaded, 140.0 HP, MANUAL, front wheel drive, Hatchback,Luxury, Compact",19400
Acura Integra 2001,2dr Hatchback,Women,"regular unleaded, 140.0 HP, AUTOMATIC, front wheel drive, Hatchback,Luxury, Compact","Women 2dr Hatchback Acura Integra 2001 regular unleaded, 140.0 HP, AUTOMATIC, front wheel drive, Hatchback,Luxury, Compact",20200
